product_id,product_category_name,month_year,qty,total_price,freight_price,unit_price,product_score,customers,weekday,weekend,holiday,month,year,lag_price,comp_1,ps1,fp1,comp_2,ps2,fp2,comp_3,ps3,fp3
P0022,fashion,2017-01,41.52,2906.33,12.38,70.0,4.1,32,20,8,0,1,2017,70.0,77.09,4.66,5.66,45.24,4.99,7.5,50.53,2.83,10.02
P0022,fashion,2017-02,59.32,4165.63,14.06,70.22,4.1,43,18,8,0,2,2017,70.0,53.62,4.61,9.05,77.9,4.65,5.06,47.92,2.86,8.84
P0022,fashion,2017-03,51.01,3451.75,12.8,67.67,4.1,40,20,8,0,3,2017,70.22,52.13,3.45,3.73,38.04,3.98,6.54,55.38,4.04,7.43
P0022,fashion,2017-04,61.55,4158.18,12.98,67.55,4.1,42,20,8,0,4,2017,67.67,44.41,4.4,2.26,34.24,4.4,3.94,57.76,3.83,10.71
P0022,fashion,2017-05,56.02,3637.42,11.47,64.93,4.1,35,20,8,0,5,2017,67.55,36.42,4.5,4.19,44.88,4.14,4.19,41.02,4.4,2.46
P0022,fashion,2017-06,63.05,4073.05,11.14,64.6,4.1,51,20,8,0,6,2017,64.93,91.33,3.41,10.53,76.37,3.27,6.25,116.17,3.7,8.58
P0022,fashion,2017-07,45.48,2865.87,10.96,63.01,4.1,37,20,8,0,7,2017,64.6,55.44,4.06,9.05,80.81,3.96,4.71,67.86,3.39,4.87
P0022,fashion,2017-08,37.03,2293.29,10.65,61.93,4.1,25,20,8,0,8,2017,63.01,72.04,3.36,4.46,54.95,4.01,8.63,64.74,3.63,7.99
P0022,fashion,2017-09,41.59,2479.06,12.0,59.61,4.1,19,20,8,0,9,2017,61.93,71.36,4.18,8.01,57.13,4.26,4.7,63.27,3.56,11.31
P0022,fashion,2017-10,30.94,1976.6,11.02,63.88,4.1,30,20,8,0,10,2017,59.61,33.23,3.83,1.84,30.71,3.97,2.67,35.72,4.1,5.9
P0022,fashion,2017-11,33.78,2229.9,12.11,66.0,4.1,30,20,8,1,11,2017,63.88,21.97,4.07,1.26,40.91,4.02,4.74,32.35,3.89,2.72
P0022,fashion,2017-12,48.63,3046.67,13.04,62.65,4.1,42,20,8,1,12,2017,66.0,85.47,4.77,12.37,81.19,4.71,14.47,109.27,3.31,20.25
P0022,fashion,2018-01,50.77,3178.81,11.58,62.61,4.1,29,20,8,0,1,2018,62.65,52.37,3.79,5.64,32.36,4.32,2.98,73.29,3.8,4.26
P0022,fashion,2018-02,42.7,2665.22,11.1,62.41,4.1,26,18,8,0,2,2018,62.61,26.53,4.42,2.28,105.79,4.36,18.5,67.25,3.78,4.36
P0022,fashion,2018-03,53.25,3312.56,11.52,62.21,4.1,33,20,8,0,3,2018,62.41,118.71,3.7,17.17,88.29,3.44,12.62,134.88,3.21,23.66
P0023,fashion,2017-01,63.97,6422.37,10.69,100.4,4.42,58,20,8,0,1,2017,100.4,57.3,4.04,5.83,40.19,4.07,7.67,62.31,3.88,12.04
P0023,fashion,2017-02,57.52,5950.38,11.99,103.46,4.42,37,18,8,0,2,2017,100.4,57.85,4.24,6.67,39.74,3.89,6.91,76.72,4.56,5.14
P0023,fashion,2017-03,83.51,8554.85,12.19,102.44,4.42,57,20,8,0,3,2017,103.46,67.81,4.41,5.33,58.32,4.23,8.1,53.15,3.36,3.66
P0023,fashion,2017-04,64.91,6769.37,10.78,104.29,4.42,42,20,8,0,4,2017,102.44,36.17,4.39,3.85,45.56,4.51,2.3,24.42,3.37,1.7
P0023,fashion,2017-05,82.57,8756.52,11.76,106.05,4.42,63,20,8,0,5,2017,104.29,51.8,4.64,6.62,41.65,4.43,2.35,37.25,4.45,4.41
P0023,fashion,2017-06,62.09,6842.59,11.51,110.21,4.42,47,20,8,0,6,2017,106.05,60.34,2.8,3.27,110.52,3.62,8.19,60.35,4.19,10.24
P0023,fashion,2017-07,68.95,7151.25,11.69,103.71,4.42,48,20,8,0,7,2017,110.21,62.56,4.5,6.26,53.21,4.13,5.67,55.12,4.05,8.73
P0023,fashion,2017-08,40.64,4445.25,13.33,109.37,4.42,40,20,8,0,8,2017,103.71,53.11,4.25,5.13,64.24,3.55,8.48,72.94,3.41,4.6
P0023,fashion,2017-09,28.17,3175.29,12.02,112.7,4.42,19,20,8,0,9,2017,109.37,80.1,4.18,3.83,62.54,3.65,11.65,67.21,3.7,5.17
P0023,fashion,2017-10,32.65,3700.24,13.26,113.35,4.42,33,20,8,0,10,2017,112.7,23.72,3.98,1.46,29.47,3.88,2.49,31.57,4.26,2.42
P0023,fashion,2017-11,39.78,4757.75,14.32,119.59,4.42,35,20,8,1,11,2017,113.35,38.82,3.95,4.86,31.74,3.8,2.6,33.62,4.18,2.66
P0023,fashion,2017-12,47.93,5657.42,13.87,118.04,4.42,35,20,8,1,12,2017,119.59,85.67,4.78,12.46,36.52,4.42,4.31,110.39,3.3,19.28
P0023,fashion,2018-01,42.66,5061.71,12.85,118.66,4.42,21,20,8,0,1,2018,118.04,30.77,4.37,2.9,75.09,3.74,4.32,118.09,4.36,19.44
P0023,fashion,2018-02,53.48,6112.26,13.52,114.28,4.42,25,18,8,0,2,2018,118.66,34.7,2.52,5.54,25.92,4.42,2.31,35.47,4.79,7.16
P0023,fashion,2018-03,67.05,7808.52,12.23,116.46,4.42,46,20,8,0,3,2018,114.28,147.99,4.01,28.44,89.17,3.7,7.75,140.74,3.32,24.42
P0024,fashion,2017-01,42.4,3761.63,16.67,88.72,3.29,49,20,8,0,1,2017,88.72,74.73,4.63,5.45,42.52,4.02,7.41,47.87,4.41,7.46
P0024,fashion,2017-02,40.1,3506.9,15.44,87.46,3.29,22,18,8,0,2,2017,88.72,57.72,4.04,10.49,41.65,4.0,7.09,57.63,4.53,8.99
P0024,fashion,2017-03,43.77,4078.85,18.24,93.19,3.29,35,20,8,0,3,2017,87.46,57.12,4.03,7.57,44.01,3.76,2.58,40.16,3.99,6.18
P0024,fashion,2017-04,47.08,4314.7,17.69,91.64,3.29,43,20,8,0,4,2017,93.19,45.06,4.56,2.46,37.45,4.21,5.82,23.12,3.47,1.67
P0024,fashion,2017-05,49.17,4482.24,17.68,91.16,3.29,41,20,8,0,5,2017,91.64,44.43,4.2,3.96,39.85,4.63,2.26,38.85,4.39,4.49
P0024,fashion,2017-06,49.19,4436.96,14.95,90.21,3.29,35,20,8,0,6,2017,91.16,114.18,4.43,13.05,61.06,2.87,3.24,76.41,3.34,6.62
P0024,fashion,2017-07,38.93,3422.55,17.28,87.91,3.29,28,20,8,0,7,2017,90.21,82.82,4.39,15.63,60.95,4.5,6.08,52.63,4.92,10.98
P0024,fashion,2017-08,48.94,4374.0,17.63,89.38,3.29,34,20,8,0,8,2017,87.91,55.07,3.87,8.73,52.74,5.03,9.46,67.88,3.56,8.03
P0024,fashion,2017-09,33.09,3017.01,15.3,91.17,3.29,25,20,8,0,9,2017,89.38,89.42,4.64,16.67,73.62,4.16,7.89,62.16,4.31,4.72
P0024,fashion,2017-10,37.77,3462.29,16.75,91.67,3.29,33,20,8,0,10,2017,91.17,35.96,4.1,4.67,23.38,4.08,1.41,23.98,4.07,2.46
P0024,fashion,2017-11,34.85,2958.7,16.67,84.91,3.29,28,20,8,1,11,2017,91.67,41.88,4.23,8.69,32.99,3.89,2.68,22.47,4.18,1.36
P0024,fashion,2017-12,49.56,4365.49,15.49,88.08,3.29,54,20,8,1,12,2017,84.91,47.96,4.15,7.83,83.1,4.86,14.51,80.48,4.62,11.92
P0024,fashion,2018-01,35.84,3124.63,17.52,87.19,3.29,35,20,8,0,1,2018,88.08,113.64,4.28,19.27,75.82,3.77,4.6,49.9,3.73,9.48
P0024,fashion,2018-02,40.33,3392.58,16.09,84.13,3.29,27,18,8,0,2,2018,87.19,34.61,2.5,5.67,28.12,4.22,2.48,51.19,3.69,7.4
P0024,fashion,2018-03,69.32,5985.5,14.87,86.35,3.29,51,20,8,0,3,2018,84.13,118.69,3.67,16.58,86.95,3.31,12.13,105.1,3.49,8.12
P0025,beauty,2017-01,21.14,1230.4,7.68,58.2,3.49,15,20,8,0,1,2017,58.2,43.46,3.92,7.26,78.32,4.65,5.31,46.41,4.49,7.53
P0025,beauty,2017-02,27.58,1551.56,7.43,56.26,3.49,18,18,8,0,2,2017,58.2,48.64,2.79,8.69,55.46,3.97,11.21,57.12,4.11,6.41
P0025,beauty,2017-03,24.15,1464.86,8.65,60.65,3.49,17,20,8,0,3,2017,56.26,61.13,4.21,8.28,42.13,3.62,2.6,66.75,4.44,5.59
P0025,beauty,2017-04,39.04,2266.51,8.18,58.06,3.49,21,20,8,0,4,2017,60.65,44.39,4.81,6.48,24.87,3.33,2.08,46.32,4.12,4.28
P0025,beauty,2017-05,32.09,1763.82,7.15,54.96,3.49,21,20,8,0,5,2017,58.06,72.73,3.27,11.61,43.04,4.61,2.35,36.96,4.43,4.22
P0025,beauty,2017-06,42.7,2276.96,6.51,53.32,3.49,30,20,8,0,6,2017,54.96,57.45,2.79,2.98,109.21,4.4,12.57,109.94,3.62,7.26
P0025,beauty,2017-07,25.64,1444.69,7.67,56.35,3.49,20,20,8,0,7,2017,53.32,57.7,4.16,5.3,68.65,3.39,4.73,78.22,4.12,4.8
P0025,beauty,2017-08,23.74,1333.49,7.04,56.18,3.49,17,20,8,0,8,2017,56.35,72.7,3.34,4.88,56.18,4.26,5.01,52.69,5.09,9.88
P0025,beauty,2017-09,23.88,1329.91,7.95,55.7,3.49,13,20,8,0,9,2017,56.18,75.41,4.22,3.92,59.49,4.28,4.76,68.09,4.21,8.27
P0025,beauty,2017-10,24.22,1352.17,7.45,55.82,3.49,18,20,8,0,10,2017,55.7,24.73,4.12,2.65,23.11,4.01,1.56,37.95,3.95,4.38
P0025,beauty,2017-11,26.0,1429.91,7.77,55.01,3.49,18,20,8,1,11,2017,55.82,26.71,4.05,2.72,33.82,4.14,2.74,38.9,4.04,5.09
P0025,beauty,2017-12,30.18,1634.63,7.53,54.15,3.49,21,20,8,1,12,2017,55.01,57.79,3.43,3.37,79.46,4.67,16.78,130.0,3.77,15.36
P0025,beauty,2018-01,28.32,1515.81,7.58,53.51,3.49,21,20,8,0,1,2018,54.15,35.09,2.43,6.06,34.51,4.89,6.04,31.02,4.42,3.04
P0025,beauty,2018-02,32.57,1800.66,8.07,55.29,3.49,23,18,8,0,2,2018,53.51,36.6,4.71,6.85,65.56,3.78,4.23,49.56,3.93,6.57
P0025,beauty,2018-03,34.27,1964.93,7.25,57.33,3.49,19,20,8,0,3,2018,55.29,139.05,4.01,7.83,92.96,3.65,7.66,107.48,3.41,11.36
P0026,beauty,2017-01,116.05,6627.72,10.11,57.11,3.99,89,20,8,0,1,2017,57.11,57.73,3.39,7.85,44.85,4.85,7.83,49.71,2.76,9.98
P0026,beauty,2017-02,93.0,5376.83,10.82,57.81,3.99,78,18,8,0,2,2017,57.11,81.11,4.47,6.28,54.7,4.58,7.53,57.16,3.45,7.73
P0026,beauty,2017-03,103.55,6149.01,11.56,59.38,3.99,78,20,8,0,3,2017,57.81,53.78,3.5,3.14,41.3,4.07,6.27,36.33,4.38,3.65
P0026,beauty,2017-04,122.11,7009.98,12.09,57.41,3.99,99,20,8,0,4,2017,59.38,58.45,3.7,9.48,42.25,4.6,2.28,37.64,4.34,3.67
P0026,beauty,2017-05,104.38,5923.68,10.84,56.75,3.99,81,20,8,0,5,2017,57.41,35.64,4.11,6.1,61.43,3.8,12.71,44.31,4.48,2.44
P0026,beauty,2017-06,96.04,5306.14,11.5,55.25,3.99,79,20,8,0,6,2017,56.75,62.48,4.01,12.07,92.57,3.37,10.98,72.72,3.34,6.64
P0026,beauty,2017-07,117.02,6263.44,10.48,53.53,3.99,102,20,8,0,7,2017,55.25,86.43,4.34,16.43,53.69,4.12,5.14,78.65,4.16,4.73
P0026,beauty,2017-08,91.49,4988.1,9.62,54.52,3.99,55,20,8,0,8,2017,53.53,61.78,4.52,6.68,76.0,4.37,12.7,51.43,5.1,9.72
P0026,beauty,2017-09,74.37,4007.86,9.83,53.89,3.99,65,20,8,0,9,2017,54.52,54.99,3.32,7.09,74.79,4.4,3.92,88.2,4.67,14.98
P0026,beauty,2017-10,57.87,3227.06,10.03,55.77,3.99,36,20,8,0,10,2017,53.89,30.24,4.2,2.5,22.93,4.09,1.56,39.98,4.05,4.31
P0026,beauty,2017-11,68.27,3836.69,10.42,56.2,3.99,53,20,8,1,11,2017,55.77,36.07,3.87,2.06,40.31,4.03,5.01,34.48,4.09,5.07
P0026,beauty,2017-12,75.21,4313.08,12.2,57.34,3.99,73,20,8,1,12,2017,56.2,37.47,4.43,4.8,77.74,4.8,10.78,131.75,3.69,18.12
P0026,beauty,2018-01,68.53,3911.16,10.2,57.07,3.99,51,20,8,0,1,2018,57.34,34.79,2.38,6.46,32.95,4.79,6.03,31.21,4.28,3.19
P0026,beauty,2018-02,109.7,6169.11,11.37,56.23,3.99,97,18,8,0,2,2018,57.07,67.78,3.68,4.15,36.04,2.45,6.58,48.16,3.87,8.37
P0026,beauty,2018-03,136.4,7704.45,10.84,56.49,3.99,117,20,8,0,3,2018,56.23,154.31,4.02,26.75,90.22,3.84,7.54,142.51,4.03,7.83
P0027,beauty,2017-01,10.45,781.45,5.74,74.77,4.61,5,20,8,0,1,2017,74.77,55.18,4.28,6.28,58.45,4.11,12.14,46.34,4.49,7.58
P0027,beauty,2017-02,10.58,774.16,4.97,73.19,4.61,8,18,8,0,2,2017,74.77,58.25,4.61,7.58,54.45,3.97,11.68,56.4,4.12,6.96
P0027,beauty,2017-03,10.95,814.66,5.68,74.39,4.61,5,20,8,0,3,2017,73.19,35.83,4.47,3.67,65.92,4.28,5.32,37.78,3.7,4.85
P0027,beauty,2017-04,9.97,758.75,5.37,76.12,4.61,6,20,8,0,4,2017,74.39,54.79,3.83,9.83,45.11,4.82,6.24,45.74,4.47,2.4
P0027,beauty,2017-05,8.97,683.89,5.32,76.27,4.61,11,20,8,0,5,2017,76.12,48.15,4.0,5.07,71.15,3.46,11.32,42.21,4.53,2.31
P0027,beauty,2017-06,10.33,825.63,5.56,79.89,4.61,6,20,8,0,6,2017,76.27,113.99,4.3,11.58,61.42,4.1,12.04,89.21,3.38,10.36
P0027,beauty,2017-07,9.88,768.09,6.12,77.71,4.61,2,20,8,0,7,2017,79.89,72.67,3.48,4.76,62.6,4.54,5.69,56.01,4.95,10.51
P0027,beauty,2017-08,8.18,641.77,5.29,78.44,4.61,3,20,8,0,8,2017,77.71,54.13,4.03,8.91,66.11,4.33,6.91,55.27,4.16,5.44
P0027,beauty,2017-09,8.92,686.3,5.14,76.97,4.61,8,20,8,0,9,2017,78.44,75.38,3.54,5.67,61.2,3.65,10.95,62.8,4.17,4.61
P0027,beauty,2017-10,7.21,556.07,5.19,77.17,4.61,4,20,8,0,10,2017,76.97,33.81,4.05,5.2,30.86,3.9,2.43,30.86,3.92,1.7
P0027,beauty,2017-11,11.41,855.2,5.34,74.95,4.61,4,20,8,1,11,2017,77.17,35.71,3.95,1.89,21.62,4.19,1.32,32.62,4.11,2.62
P0027,beauty,2017-12,8.11,627.78,6.11,77.43,4.61,4,20,8,1,12,2017,74.95,80.95,4.79,17.84,54.82,3.36,3.63,138.41,3.63,17.46
P0027,beauty,2018-01,9.75,755.27,5.16,77.43,4.61,6,20,8,0,1,2018,77.43,34.72,2.51,6.23,108.95,4.22,18.69,51.09,3.61,10.13
P0027,beauty,2018-02,10.54,840.46,6.03,79.7,4.61,6,18,8,0,2,2018,77.43,46.56,3.7,7.76,70.02,3.84,4.33,49.37,3.82,6.41
P0027,beauty,2018-03,10.68,812.86,5.88,76.13,4.61,7,20,8,0,3,2018,79.7,141.43,4.09,25.67,134.06,3.7,18.53,92.77,3.77,8.07
P0028,beauty,2017-01,46.49,2711.15,5.92,58.32,4.16,32,20,8,0,1,2017,58.32,59.24,3.93,11.92,72.5,4.61,5.38,48.72,2.84,10.2
P0028,beauty,2017-02,69.95,3977.73,6.57,56.87,4.16,43,18,8,0,2,2017,58.32,50.52,2.85,8.27,39.85,3.97,8.24,55.52,3.47,8.1
P0028,beauty,2017-03,89.95,5061.64,6.12,56.27,4.16,69,20,8,0,3,2017,56.87,39.84,4.06,5.97,58.1,4.11,8.37,52.61,3.39,3.36
P0028,beauty,2017-04,67.19,3727.69,6.32,55.48,4.16,54,20,8,0,4,2017,56.27,46.2,4.62,6.13,46.49,4.22,4.4,65.7,3.34,12.76
P0028,beauty,2017-05,64.74,3613.98,5.9,55.83,4.16,43,20,8,0,5,2017,55.48,48.58,4.85,6.9,33.96,4.22,5.88,48.01,4.11,4.89
P0028,beauty,2017-06,72.98,4108.78,6.15,56.3,4.16,56,20,8,0,6,2017,55.83,107.74,3.71,7.66,59.72,2.83,2.87,110.66,4.3,12.01
P0028,beauty,2017-07,47.86,2711.83,6.11,56.66,4.16,43,20,8,0,7,2017,56.3,52.83,3.99,8.56,57.94,4.13,5.21,75.88,4.04,4.7
P0028,beauty,2017-08,42.99,2410.1,6.28,56.06,4.16,29,20,8,0,8,2017,56.66,53.58,4.06,8.79,56.28,4.36,5.4,69.02,4.17,4.32
P0028,beauty,2017-09,48.69,2768.64,6.92,56.86,4.16,38,20,8,0,9,2017,56.06,71.83,3.61,5.8,51.95,3.26,7.41,60.22,4.32,4.63
P0028,beauty,2017-10,43.01,2527.53,6.69,58.77,4.16,28,20,8,0,10,2017,56.86,34.34,4.21,5.2,23.79,4.12,2.75,23.34,4.16,1.56
P0028,beauty,2017-11,31.99,1830.66,6.04,57.23,4.16,20,20,8,1,11,2017,58.77,42.15,4.35,8.54,26.0,4.08,2.6,35.48,4.22,2.86
P0028,beauty,2017-12,39.82,2290.74,6.86,57.53,4.16,25,20,8,1,12,2017,57.23,101.0,3.48,20.36,76.1,4.59,10.26,40.89,4.39,4.79
P0028,beauty,2018-01,54.49,3141.11,6.97,57.65,4.16,43,20,8,0,1,2018,57.53,107.6,4.24,18.27,36.14,2.47,5.99,52.05,3.68,10.42
P0028,beauty,2018-02,71.3,4186.33,6.74,58.71,4.16,55,18,8,0,2,2018,57.65,25.29,4.43,2.32,111.37,4.27,18.71,52.88,3.55,8.51
P0028,beauty,2018-03,72.0,4224.28,7.05,58.67,4.16,53,20,8,0,3,2018,58.71,133.06,3.24,24.76,92.53,3.35,12.0,115.7,3.44,11.91
P0029,beauty,2017-01,20.4,1045.23,7.71,51.23,4.54,15,20,8,0,1,2017,51.23,50.16,2.74,10.36,72.81,4.48,5.6,44.59,4.96,8.26
P0029,beauty,2017-02,27.9,1387.2,7.87,49.71,4.54,22,18,8,0,2,2017,51.23,58.58,4.01,11.31,49.0,2.81,8.78,59.51,4.1,6.42
P0029,beauty,2017-03,30.92,1545.52,7.12,49.98,4.54,19,20,8,0,3,2017,49.71,40.93,3.91,6.27,43.84,3.64,2.55,55.58,3.49,3.25
P0029,beauty,2017-04,23.9,1165.42,7.88,48.75,4.54,13,20,8,0,4,2017,49.98,46.45,4.15,4.3,69.03,3.43,11.8,55.46,3.8,10.2
P0029,beauty,2017-05,31.53,1574.07,6.93,49.92,4.54,37,20,8,0,5,2017,48.75,47.81,4.83,7.35,22.52,3.32,1.9,35.92,4.05,5.8
P0029,beauty,2017-06,29.83,1490.44,7.41,49.96,4.54,21,20,8,0,6,2017,49.92,69.5,3.31,6.99,56.88,4.11,11.95,93.71,3.26,15.53
P0029,beauty,2017-07,35.08,1761.44,7.88,50.22,4.54,17,20,8,0,7,2017,49.96,67.82,3.72,8.04,55.0,5.05,10.13,55.57,4.11,4.93
P0029,beauty,2017-08,20.34,996.94,7.7,49.0,4.54,27,20,8,0,8,2017,50.22,67.53,3.57,9.64,56.57,4.16,5.18,56.13,4.89,9.93
P0029,beauty,2017-09,15.99,808.66,7.79,50.58,4.54,10,20,8,0,9,2017,49.0,74.86,3.66,5.41,53.67,3.32,7.21,68.13,4.13,8.15
P0029,beauty,2017-10,17.14,886.68,7.76,51.74,4.54,9,20,8,0,10,2017,50.58,40.58,3.92,4.15,44.17,4.31,8.68,33.02,4.05,5.59
P0029,beauty,2017-11,24.36,1291.18,8.06,53.0,4.54,18,20,8,1,11,2017,51.74,39.05,4.06,5.02,32.79,4.22,4.95,35.43,3.96,2.04
P0029,beauty,2017-12,23.53,1321.64,8.38,56.16,4.54,17,20,8,1,12,2017,53.0,78.5,4.76,10.64,129.7,3.62,16.94,40.09,4.39,4.99
P0029,beauty,2018-01,26.36,1459.11,8.83,55.34,4.54,19,20,8,0,1,2018,56.16,29.91,4.45,3.18,68.74,3.8,4.25,52.85,3.66,9.86
P0029,beauty,2018-02,30.58,1730.15,7.69,56.58,4.54,15,18,8,0,2,2018,55.34,35.54,2.49,6.37,48.13,3.69,8.33,25.46,4.44,2.38
P0029,beauty,2018-03,29.33,1630.73,7.68,55.59,4.54,22,20,8,0,3,2018,56.58,137.9,4.06,7.81,91.96,3.79,7.88,137.83,3.3,23.33
P0030,beauty,2017-01,29.67,1232.27,8.14,41.53,3.99,20,20,8,0,1,2017,41.53,48.25,4.81,8.14,59.96,3.96,12.04,60.46,3.51,7.91
P0030,beauty,2017-02,31.69,1327.88,7.34,41.91,3.99,22,18,8,0,2,2017,41.53,83.0,4.57,5.81,42.11,4.8,8.0,54.15,3.47,7.69
P0030,beauty,2017-03,30.79,1296.41,7.65,42.1,3.99,11,20,8,0,3,2017,41.91,42.37,4.7,8.54,38.56,3.91,4.61,65.33,4.3,5.42
P0030,beauty,2017-04,41.76,1785.51,7.28,42.75,3.99,28,20,8,0,4,2017,42.1,23.03,3.28,1.96,46.16,4.46,2.2,53.55,3.79,9.42
P0030,beauty,2017-05,34.37,1447.87,7.85,42.12,3.99,21,20,8,0,5,2017,42.75,23.32,3.36,1.84,62.78,3.68,12.12,43.88,4.17,4.84
P0030,beauty,2017-06,35.23,1480.0,8.17,42.01,3.99,19,20,8,0,6,2017,42.12,88.2,3.43,10.97,74.57,3.31,6.56,83.33,3.59,16.22
P0030,beauty,2017-07,25.47,1083.27,7.34,42.53,3.99,22,20,8,0,7,2017,42.01,86.15,4.39,16.67,53.92,5.14,9.92,54.03,3.88,9.0
P0030,beauty,2017-08,24.0,1067.1,7.25,44.46,3.99,17,20,8,0,8,2017,42.53,51.98,4.08,8.74,66.81,3.67,9.33,62.18,4.45,6.66
P0030,beauty,2017-09,21.62,927.7,8.3,42.91,3.99,19,20,8,0,9,2017,44.46,60.52,3.55,10.47,59.94,4.28,4.61,79.38,4.39,3.97
P0030,beauty,2017-10,28.08,1134.57,7.35,40.4,3.99,21,20,8,0,10,2017,42.91,23.12,4.21,1.58,30.0,3.77,2.5,35.81,4.21,5.38
P0030,beauty,2017-11,28.05,1119.49,6.75,39.9,3.99,31,20,8,1,11,2017,40.4,33.1,3.92,1.99,29.93,3.81,2.27,42.65,4.16,8.05
P0030,beauty,2017-12,25.34,1018.19,7.72,40.19,3.99,17,20,8,1,12,2017,39.9,101.98,3.34,19.92,77.69,4.68,10.55,123.82,3.66,15.96
P0030,beauty,2018-01,31.06,1258.93,6.84,40.53,3.99,17,20,8,0,1,2018,40.19,56.17,3.8,9.13,54.26,3.53,10.29,108.21,4.16,19.83
P0030,beauty,2018-02,28.27,1151.04,7.99,40.72,3.99,13,18,8,0,2,2018,40.53,64.39,3.86,4.37,51.78,3.83,6.29,52.23,3.63,8.45
P0030,beauty,2018-03,39.14,1652.84,8.19,42.23,3.99,13,20,8,0,3,2018,40.72,132.01,3.27,25.33,148.1,4.08,25.56,90.14,3.84,7.48
P0031,beauty,2017-01,18.73,989.01,9.99,52.8,2.8,15,20,8,0,1,2017,52.8,40.79,3.96,7.39,54.99,4.24,6.35,46.63,5.0,8.25
P0031,beauty,2017-02,18.83,988.85,10.74,52.5,2.8,13,18,8,0,2,2017,52.8,41.23,4.96,7.85,55.44,3.54,8.45,54.61,4.6,7.63
P0031,beauty,2017-03,30.4,1568.41,10.19,51.6,2.8,18,20,8,0,3,2017,52.5,40.91,4.01,6.46,37.54,3.84,4.88,51.13,3.43,3.41
P0031,beauty,2017-04,25.7,1311.4,10.08,51.02,2.8,22,20,8,0,4,2017,51.6,54.1,3.65,9.78,45.67,4.67,6.08,43.64,4.39,2.2
P0031,beauty,2017-05,33.33,1683.82,9.67,50.52,2.8,17,20,8,0,5,2017,51.02,36.5,4.56,4.32,48.31,4.77,7.32,42.0,4.59,2.26
P0031,beauty,2017-06,18.28,919.22,10.03,50.29,2.8,16,20,8,0,6,2017,50.52,62.47,3.99,12.43,72.6,3.32,6.91,85.57,3.7,17.11
P0031,beauty,2017-07,23.82,1143.7,10.01,48.02,2.8,18,20,8,0,7,2017,50.29,64.66,4.38,5.43,83.23,4.41,16.48,55.07,3.96,8.45
P0031,beauty,2017-08,16.84,804.8,8.77,47.8,2.8,11,20,8,0,8,2017,48.02,76.03,4.41,13.5,70.93,3.39,5.14,54.3,3.88,8.23
P0031,beauty,2017-09,12.8,610.44,8.88,47.67,2.8,10,20,8,0,9,2017,47.8,73.61,3.57,5.4,66.77,4.12,8.11,87.7,4.61,14.83
P0031,beauty,2017-10,21.92,1050.31,9.99,47.93,2.8,14,20,8,0,10,2017,47.67,33.55,4.06,5.59,30.26,4.14,2.45,23.89,4.18,1.63
P0031,beauty,2017-11,23.22,1115.55,9.17,48.04,2.8,12,20,8,1,11,2017,47.93,44.61,4.37,8.49,30.05,3.8,2.31,21.41,4.21,1.28
P0031,beauty,2017-12,24.02,1190.28,10.18,49.56,2.8,14,20,8,1,12,2017,48.04,52.46,4.32,8.73,56.46,3.45,3.66,79.39,4.66,10.36
P0031,beauty,2018-01,16.42,804.48,8.88,49.01,2.8,6,20,8,0,1,2018,49.56,33.78,4.88,6.11,31.74,4.34,3.15,37.11,2.5,6.36
P0031,beauty,2018-02,28.96,1409.44,8.62,48.68,2.8,20,18,8,0,2,2018,49.01,106.39,4.26,20.02,37.93,4.74,6.98,49.84,3.66,8.88
P0031,beauty,2018-03,27.61,1377.83,9.32,49.9,2.8,17,20,8,0,3,2018,48.68,94.14,3.4,12.0,148.53,4.14,26.86,140.39,4.18,7.36
P0032,beauty,2017-01,27.91,1251.85,8.95,44.86,4.91,18,20,8,0,1,2017,44.86,57.75,4.19,6.01,50.19,4.42,7.88,60.63,3.54,8.3
P0032,beauty,2017-02,47.38,2141.29,7.78,45.2,4.91,41,18,8,0,2,2017,44.86,58.85,3.92,11.83,50.18,2.87,8.64,81.29,4.71,6.11
P0032,beauty,2017-03,55.16,2542.79,7.8,46.1,4.91,39,20,8,0,3,2017,45.2,42.8,4.69,8.32,40.81,4.05,6.2,45.88,3.74,2.57
P0032,beauty,2017-04,35.05,1631.1,8.2,46.53,4.91,33,20,8,0,4,2017,46.1,35.82,4.19,5.15,24.33,3.37,2.07,45.32,4.56,2.28
P0032,beauty,2017-05,39.01,1820.66,7.75,46.67,4.91,21,20,8,0,5,2017,46.53,34.22,4.03,6.08,47.75,4.03,4.8,37.53,4.44,4.5
P0032,beauty,2017-06,36.65,1692.61,7.69,46.18,4.91,23,20,8,0,6,2017,46.67,88.21,3.46,11.24,59.49,2.9,3.08,107.43,3.73,7.71
P0032,beauty,2017-07,28.94,1358.72,7.94,46.95,4.91,22,20,8,0,7,2017,46.18,55.79,4.34,5.28,82.48,4.29,15.67,76.25,4.03,4.84
P0032,beauty,2017-08,27.68,1298.98,9.3,46.92,4.91,19,20,8,0,8,2017,46.95,61.29,4.52,7.06,53.55,4.26,5.08,78.95,4.48,13.38
P0032,beauty,2017-09,25.48,1171.35,8.7,45.98,4.91,23,20,8,0,9,2017,46.92,56.54,3.3,7.26,87.92,4.53,14.32,58.09,4.27,4.59
P0032,beauty,2017-10,33.95,1549.8,8.86,45.65,4.91,28,20,8,0,10,2017,45.98,24.77,4.2,1.55,32.7,4.24,5.67,28.97,3.94,2.44
